date,username,photos_for_review,rating,text_review,user_location,user_friends_count,user_reviews_count,user_total_image_posted,is_real_review
5/15/2018,Rick S.,-1,1.0,"We had a disappointing move-in experience that, hopefully, does not speak more broadly to the disorganization of the building management going forward.

At move-in, we were provided with a detailed invoice of how much we owe before taking possession of the keys. When logging into the system to pay this invoice, we noticed discrepancies between the online system and the invoice. Specifically, the online system said we owed the full amenity fee (whereas the invoice said we had a half off discount we previously negotiated) and a pet fee (which was voided as ""NA"" in the invoice we were provided). We were confused and had the below email exchange, with dollar figures removed:

Us: ""We just completed electronic signature and submission of the lease. Just to confirm, by what date are we required to make the initial payments outlined in the attachment you previously sent? We logged into the MyUDR system and are noticing the charges do not match what was quoted in your attachment. Specifically, the amenity fee is still showing up as [XXX], and there is an additional [XXX] pet fee that was slotted as not applicable in the attachment (both of which we used as the basis of signing the lease). Could you help us resolve these amounts, and also the timing?""

Leasing Office Employee: ""Regarding payment please refer to your welcome home coast [sic] sheet and not what the website is indicating. You will have to manually enter the amount to make the payment.""

Two weeks after our move in, we get an email saying we did not pay the [XXX] pet fee and needed to make payment. We were confused, given the explicit email exchange above where we had proactively called it out and were told we would actually not need to pay it. We sent this exchange to building management and were provided the following response:

Building Management: ""I can understand the email communication was confusing. Our portal at move in sometimes can seem complicated, so [Leasing Office Employee] would always refer back to the cost sheet. However, she did not update the cost sheet to reflect the [XXX] pet fee. That being said, the pet fee is still [XXX] as per your signed lease agreement and that mount [sic] is due.""

This disorganization is very frustrating, and the explanation that their system is so confusing that their employee doesn't rely on it didn't help things. If we were told from the beginning when we explicitly flagged the discrepancy that we still owed the pet fee, we would have not been upset. However, when you a) are told unambiguously to disregard the amount in the system after you actively bring up the difference, and b) are then on top of that told to manually enter a different amount per a separate invoice saying pet fee is voided, it is very frustrating to then be told you actually owe a higher amount after the fact. It is a bit like telling a cashier ""are you sure about this price because it is posted as different on the shelf?"", being confirmed that yes you should completely disregard the shelf price, then having the store show up at your house 2 weeks later asking you to foot a multi-hundred dollar bill to something you had been explicitly told was voided. The fact that they wouldn't take responsibility for their mistake I think reflects very poorly on commercial professionalism.","Manhattan, New York, NY",0,1,N/A,0
3/1/2018,Melissa P.,-1,5.0,We are so happy at 21Chelsea! Everyone is very friendly and helpful. Service requests are filled right away and everything is nice and clean in the building and hallways.,"Manhattan, New York, NY",0,1,N/A,0
11/7/2016,Diana L.,-1,5.0,"I have leased an apartment at 21 Chelsea through Churchill Living.  My initial contact at 21 Chelsea was with Natalie Hribko, Management Office,  who enthusiastically invited me to see all of the amenities that the building has to offer.  I was immediately attracted to the building as we adore the Chelsea neighborhood and you can immediately see that the building is clean and calm and the building staff is attentive and amicable.  Natalie has been, without exception, an integral part in resolving our issues and the follow-through was instantaneous!  Natalie always has a welcoming smile when you enter the office (open door policy)  and is profoundly conscientious and caring.   In a busy world, exuberant human contact is extremely valuable which Natalie advocates to an exceptional degree!","Manhattan, NY",0,1,N/A,0
8/8/2016,Luke M.,-1,5.0,"Great building in a great neighborhood. I've lived at 21 Chelsea for over a year and recently moved to a different apartment on a higher floor (thanks Nat!). The facilities are excellent (especially the gym and rooftop), the doormen are all fantastic and the community vibe is great. Any maintenance issue is handled quickly and efficiently, communication is great and the apartments themselves are really high quality. I'm glad to be here for another year!","New York, NY",0,1,N/A,0
8/8/2016,Jace M.,-1,5.0,"I've lived at 21 Chelsea for over a year and have just signed another lease and moved into another apartment in the building.  This process was made so easy and stress free because of the help of our leasing agent Natalie Hribko.  From the application process, to her showing us around the available apartments, Natalie really went above and beyond to make sure we stayed with 21 Chelsea.  She also made sure that our application process was super quick and our move was seamless and we are now so glad that we've stayed a part of the 21 Chelsea family.","New York, NY",0,1,N/A,0
8/8/2016,Paula E.,-1,5.0,"I am just a parent whose daughter moved into 21 Chelsea almost 3 months ago....and as this was the third of my kids to live in NYC, I had a lot of apartments to compare. 21 Chelsea  is absolutely terrific, quality apartments, fabulous  amenities.  The  management  obviously  does an incredible job in maintaining the building and hiring top notch people.
Natalie n the management office was the consummate professional in guiding my daughter and her boyfriend through the process, while making them feel at home from the get go.
She  even let ""Mom"" into the apartment for a sneak peak and to measure before their move in date!
Great place....anyone who finds their way to 21 Chelsea is lucky indeed!!!","Mountain Lakes, NJ",0,2,N/A,0
8/8/2016,Ali E.,-1,5.0,"I moved into 21 Chelsea 2 months ago and could not be happier. The building and it's amenities are extremely well kept and the staff are over the top nice. It honestly feels like I'm living in a hotel. The doormen, Agron (the super), and Natalie (the leasing agent) are what make the building truly special. Whether it is the doormen greeting you by name when you walk in the door, Argon taking care of any issues within hours of you making a request, or Natalie sending you an email to make sure that everything is up to par, you will quickly realize how above and beyond they go.

After doing a TON of research on the internet, I continued to see nothing but amazing reviews about 21 Chelsea. I had countless discussions with other real estate agents who wouldn't listen to our wants and needs during our search and I became extremely concerned about finding a place. However, the moment we stepped foot in Natalie's office, we knew that we had to live there. She was gracious, kind, informative, and professional. She took the time to show us a few different units as well as the amazing amenities. We filled out the application within minutes and signed the lease just a few days later. The entire process was so seamless, we were convinced it was too good to be true.

I really feel like I've found a home rather than just a temporary apartment. I can't say enough about how great this building and it's employees are. If you are looking for an apartment in NYC, look no further than 21 Chelsea.","New York, NY",0,1,N/A,0
8/4/2016,Suzanne M.,-1,5.0,"I have lived here for 6 months and I love it!  The apartments are great, staff is wonderful and location cannot be beat","South Easton, MA",22,4,N/A,0
8/2/2016,Anna G.,-1,5.0,"I just signed my lease to live at 21 Chelsea for a second year! My roommate and I love it here. There is a great mix of young professionals and families with small children. The rooftop is gorgeous and the other amenities such as the gym and club room are updated and very convenient. Even better, it's a pet-friendly building!","Manhattan, NY",0,5,N/A,0
8/2/2016,Dee L.,-1,5.0,We have been in 21 Chelsea for almost a year and it has worked out very well for us.  The apartment is a good size for a one bedroom and the kitchen is very spacious with great (new) appliances.  We love the location as it is near a lot of restaurants and shopping and easy to reach many subway stops.  We are exercisers so the gym is really good for an apartment complex and the views from there and the rooftop are wonderful.  Natalie and Josh (Management Office) were both great to work with when we first visited the apartment and the whole process of getting approved and moving in were pretty seamless.  Natalie has been able to answer any questions or information we needed.,"Manhattan, NY",0,1,N/A,0
8/2/2016,Reid T.,-1,5.0,"I've lived in 21 Chelsea for 2 months and my experience has been fantastic so far.  The building staff is courteous and responsive, and the facilities are kept in great shape - especially the gym and the roof, which is beautiful.

Natalie from the management office was extremely helpful and responsive during the application process, and has continued to stay in touch in order to make sure we are pleased with our apartment.  This building was the very first that we looked at during our apartment search, and we put in an application quickly after Natalie showed us around.  Highly suggested if you are looking for a clean, quiet building in a great location!","Atlanta, GA",0,2,N/A,0
8/2/2016,Amanda B.,-1,5.0,"I've lived in 21 Chelsea for just over two years now. The location is convenient, the building/apartments are newly renovated and the staff is incredibly helpful. The doormen are very friendly and the maintenance staff is responsive and quick. Over the last two years they've made a number of upgrades to the building including a gym on the top floor and resident lounge on the first floor. I also really like using the roof to entertain in the warmer months, it's rarely crowded.","New York, NY",41,3,N/A,0
8/2/2016,Michelle O.,-1,5.0,"I moved into this apartment building about 2 months ago and have absolutely loved it.  During the leasing process, Natalie was our leasing agent and she was incredible.  Natalie was super nice, honest, and reliable.  I value efficiency and quick email responses, both of which Natalie had.  My boyfriend and I had many questions from day 1 to today, and Natalie responds right away and in a very professional manner.

We had a couple of issues with regards to unknown smells in our apartment, but both Josh and Natalie were on it as soon as we emailed them and helped fix the issue.  I have nothing bad to say about this place and their agents.  I highly recommend this building, and will continue to live here as long as I can!","New York, NY",2,11,N/A,0
8/2/2016,Stephanie B.,-1,5.0,"I moved into 21 Chelsea 2 years ago and I am still pleasantly surprised by the sense of community and how helpful and responsive management is. Natalie Hribko (awesome woman) helped me move into my first unit in the building and when it was time for more space (the big boyfriend move in), she helped me find another PERFECT unit for both us in 21 Chelsea. She was extremely helpful and patient with me as I think I asked to revisit the unit multiple times for measurements.  It was the most effortless, easy move and I am so grateful we were able to stay in the building I love so much. If the roof deck doesn't sell you alone, the building hosts get-togethers, Superbowl parties, wine tastings...as if living in this beautiful building wasn't enough, there are always added sweeteners that always serve as a pleasant surprise.  I would highly recommend this building to anyone moving into the area!!","Manhattan, NY",0,2,N/A,0
8/2/2016,Myra D.,-1,5.0,"Just moved into the building a month ago and so far our time at Chelsea 21 has been incredible. The staff is friendly, welcomes us by name and always knowledge on our  packages/deliveries. The amenities are also superior, especially the roof and the gym which are always well taken care of and never too crowded. I would highly recommend Chelsea 21!","Mid-City West, Los Angeles, CA",0,1,N/A,0
6/20/2016,Dan D.,-1,5.0,"21 Chelsea is a great building, in a great location, with very professional management (Josh and Natalie). The roof and gym are good amenities and worth the $$, and always are clean and available. The location near Trader Joes is a huge added bonus.","Manhattan, NY",0,2,N/A,0
1/8/2016,Ilaria A.,-1,5.0,"I moved here almost 3 months ago. I love this place.
The rooftop is simply amazing and you get great amenities in the building (gym with beautiful view, lounge area and BBQ in the rooftop, super nice lounge in the lobby for events)

Location is very convenient, I really walk everywhere from here, several stores and markets in only few blocks distance and subway stations only few minutes away.

Personally I fell happy and surrounded by great people. Staff is very reliable and ready to answer to any need or issues.

I couldn't ask for a better place.","Manhattan, NY",0,2,N/A,0
8/15/2016,Cmore S.,-1,1.0,do you listen to the tenants complaints?  you have the worst air conditioners and elevator svc.  not a single apartment i've been to has a functioning air conditioner on top of them kicking dust and mold into the apartments. I wanted to dye.  Find new svc contract for AC... all your tenants complain...,"New York, NY",302,9,N/A,0
3/17/2021,Giorgos P.,-1,5.0,"Perfect location, spacious and bright units with a great rooftop and other amenities. Very helpful management and staff (Dashawn, Danny, Dave), special mention to Yonten at the front desk for being such an amazing and kind person!","New York, NY",90,5,9,0
9/10/2019,Y F.,-1,5.0,"Have lived here since 2014. Building (previously ""Red Square"") was purchased by a developer and got new management a few years ago. The management is great and very easy to work with. It is a perk having management/leasing available, and they treat tenants with respect (speaking at least for myself). I have realized the value of this over the years, and it does make life a lot easier. ""Shout out"" for Stephen who is helpful and honest.

The building is on a unique corner of Houston Street that was always nice and is getting nicer. This area on Houston Street from the corner of Clinton Street to Orchard Street (by the new Equinox) is one of the best few blocks in Manhattan in my opinion. There is a bunch of storefronts open/opening downstairs such as the Y7 Yoga studio. Trader Joe is a few blocks south and Whole Foods is a few blocks west. Walks to both are pretty enjoyable - again, the building is really situated in a great spot for Manhattan.

Units generally have great views (floor-to-ceiling) and terraces. Most units have pretty clear sight of either Empire State Building views or Freedom Tower views. Again, it is rare to have great views in a ""hip"" part of town in Manhattan. Building also benefits from being built in ~1985 so avoids some of the weird layouts that newer construction tries to get away with. The renovation done over the past few years makes the building feel great. It might be silly, but it is pretty relaxing to come home through the giant glass doors and a welcoming foyer. Door staff is fantastic, including one (Yon Ten) who has been here for a long time and is beloved by current and past tenants, as well as friends, neighbors, etc. Packages never go missing, service requests are always filled quickly by Luis (on site super), building is kept immaculately clean by David, and all staff takes pride in their work.

Tenants are generally pretty great and enjoy living here. It's an interesting mix of people.

New York rents are getting expensive but this building is probably one of the best values in Manhattan thanks to its unique mix of location, views + terraces, generous layouts, and overall vibes. To be honest, it is difficult to move out of this building without sacrificing on something very pleasant no matter how much more (or less) you are willing to pay - whether it is listening to jazz at the Union Market next door, being able to make an Equinox class on time despite leaving your house 5 minutes earlier, sitting at a hip cafe on Clinton Street and running home to get your charger before your coffee is served, or waving to your neighbors from the balcony on a nice summer night, while looking down the Manhattan skyline from Manhattan. Is it heaven? No, but it helps.","San Francisco, CA",0,1,N/A,0
12/7/2017,Anette A.,-1,5.0,We basically walked in the building and construction was every where. we met the leasing manager and he was awesome and was up front about everything. He introduced us to the property manager and he was just as friendly. we met the concierge and even some residents and to be honest the people are what sold us - we love it and everything is finishing up and it's going to be spectacular. Brand new elevators and lounge areas - rooftop garden and grills - ah can't wait till summer!,"Manhattan, New York, NY",0,2,N/A,0
11/10/2017,Kim P.,-1,5.0,recently moved to NYC and was super stressed about the entire process. Stephen and Charlie communicated with me consistently and made sure everything went smoothly. they greeted me with a bottle of champagne on move in day and it's been amazing so far. Cannot wait for the new renovated gym and roof deck!!,"Manhattan, New York, NY",0,2,N/A,0
11/3/2017,F. A.,-1,5.0,"Moving into a building that would be undergoing major renovation, I was nervous, but the team at 250 East Houston has surpassed my expectations and really has made everything simple, comfortable and home-like. The building is almost done and I hope to stay for years to come. Charley and Stephen know exactly what customer service is - and that so hard to find in a landlord here in Manhattan.","Manhattan, New York, NY",0,4,N/A,0
11/2/2017,Jessica L.,-1,5.0,"The entire team at 250 Apartments truly stands by their word. Management (Charlie and Stephen) responds timely, maintenance man lives on site and the front desk staff has your back. Enjoying my new home and appreciate the top notch service and attentiveness. Can't wait for the renovated gym to open!","Manhattan, New York, NY",0,4,N/A,0
11/2/2017,Traci J.,-1,5.0,"Dermot Management hired a fantastic team for Red Square (now 250 East Houston). Management, believe it or not, responds to emails and requests within minutes. The building is being renovated which can be a hassle at times but Charles and Stephen over communicate everything which is so appreciated. The Super that we have now is an All Star (sorry, cant recall his name) Can't wait to see when it's all done","Manhattan, New York, NY",0,2,N/A,0
11/2/2017,Chris P.,-1,5.0,"I've been in the building 2 years, and although it's been under renovation the last year, and many challenges come with that - Charlie has been very accommodating and flexible with us and sympathetic to our situation to do the best to ensure we're happy as tenants.","Lower East Side, Manhattan, NY",0,1,N/A,0
11/1/2017,Meghan H.,-1,5.0,"Moving from Ohio to NYC, I was skeptical of where to move, what neighborhood, and what borough.  I came upon 250 E Houston and was dubious of the building because of the construction.  I met with the leasing manager Stephen {who, by the way is a blast and full of personality :)} I appreciated him more than being fun because he was 150% honest about all the construction and repairs that would be taking place. There are no surprises living at the building. It is exactly what was made known.  
I viewed a 1BR unit with balcony and I am proud to say, I am and have been a resident of E Houston for five months now.  I absolutely love my apartment and the management team. From the manager Charlie, the super Luis who address any and all issues I have had; to the front desk staff all make me feel so happy to come home.

I am content with my apartment pick, choosing 250 E Houston.  

Thank you!","Ashley, OH",0,1,N/A,0
10/27/2017,Giulia J.,-1,5.0,"Best place to live in the city. The location is fantastic, the apartments are beautifully renovated  and have washer and dryer in unit. The management is very professional and accommodating, and the lobby staff is incredibly friendly and always helpful. Although the building is currently under renovation, the management always keeps the residents informed about the process to minimize any inconvenience. Cherry on the cake: amazing views from the rooftop!
I couldn't imagine a better place to live! Highly recommended!","FI, Italy",0,1,N/A,0
10/26/2017,Brian A.,-1,5.0,"After 3 weeks of getting settled in and meeting the amazing crew at 250 E Houston St, I've found my new home. Stephen and Charlie at the leasing office made the process so simple from the start. The lobby staff have been nothing but friendly and helpful and truly made me feel at home from day #1. They gladly reserved me an elevator and continuously insisted on their assistance, making for by the far the easiest move-in I've experienced.

As far as the actual building, throughout renovations I've been receiving emails ahead of time letting me know of any minor inconveniences I may run into. The first elevator renovation was completed today and I can confidently say it was worth any inconvenience.

On behalf of I'm sure all of the tenants here at 250 E Houston, we commend the staff, workers, and all that have made the living experience here as pleasurable as it's been.","Fort Lee, NJ",337,1,N/A,0
10/25/2017,Rob D.,-1,5.0,"The units are great.  Management is helpful and responsive, and the front door team makes this building feel like home.  This was the first place I looked moving to the city, and I wasted a number of days by continuing the search.  The neighborhood is great, and the renovations although significant have not impacted my experience.  It will be beautiful when finished.  Couldn't be happier.","Boston, MA",0,2,N/A,0
10/24/2017,Morgan H.,-1,5.0,"Charlie and Stephen along with the service team are amazing. I've lived in many full service buildings with large management companies and this is by far my best experience I've had in New York!
I'd totally recommend to anyone looking to move to the lower east side!","Manhattan, New York, NY",0,1,N/A,0
10/24/2017,Samuel H. T.,-1,5.0,"I've been living at 250 E Houston for about 4 months now and have thoroughly enjoyed getting to know the building, neighborhood, and management staff. Everyone is super friendly and helpful (especially when moving in!) Also, the building renovations are really starting to come together. I'm really excited for the months - and hopefully, years - ahead living at 250E. Thanks for helping me find my first home in the city!","West New York, NJ",0,1,N/A,0
10/24/2017,Courtney C.,-1,5.0,"I've been coming to this building to visit friends for over five years and just moved into one of the newly-renovated units a few months ago. 250 was a LES/East Village treasure before the new management company took over, and they've only made it better. I was so confident in them, I signed a lease having never seen the studio I was moving into! and I was NOT disappointed. The units are absolutely beautiful and functional. Mgmt has been so helpful and timely with fixing issues that arrive (the small things only someone living there can notice, like a button on the oven not working. A couple days later, I had a working oven!)","New York, NY",5,3,2,0
10/24/2017,Ari G.,-1,5.0,Amazing amazing staff and building. I have lived here for 9 months and couldn't imagine living any where else.,"Manhattan, NY",41,17,3,0
10/24/2017,Luke P.,-1,5.0,"I've had a fantastic experience living at the property. Charlie, Stephen, and Luis are incredibly friendly and approachable, always making sure my needs are met. The current renovations of the property have hardly been an inconvenience, and I attribute a lot of that to the management. I can't wait for the finished product! Overall a great team, location, and place to live.","New York, NY",0,1,N/A,0
10/23/2017,Benjamin D.,-1,5.0,"I have been living in the building for 5 years, in three separate apartments, and have been very happy overall with the recent changes.  The apartment renovations are beautiful and a huge upgrade to the previous units - living there has been a pleasure.  While the renovations have been major, Charlie, Stephen, Luis and team have done an amazing job being very responsive and addressing any issues that arise.  The communication has been great and I truly feel like we're in good hands with the new management.  Can't wait for all of the new amenities to be completed and to continue living at 250!","Manhattan, NY",0,1,N/A,0
10/23/2017,Iliana S.,-1,5.0,"I have been living in the property for 9 months now. The location is top notch with a trendier and lively feel, close to public transportation, bars, restaurants, etc . The staff is incredibly helpful and friendly. All the apartments have been renovated so they look and feel up to date and stylish. I am currently in a 2 bedroom and LOVE the layout & the view which faces the Freedom Tower.
The building is currently undergoing major renovations, but once finish looks promising with added amenities - gym, roof deck & community room.","Manhattan, New York, NY",42,1,N/A,0
9/12/2017,Rick D.,-1,5.0,"I've been living in this building for 15 years. Finally we have management that actually provides a friendly and effective service.
Despite all the ongoing work at the building they are always available for any inquiries and have addressed any concerns. I can't wait for all the remodeling to be done and to finally have a gym in the building.
Thank you !!!","New York, NY",824,3,N/A,0
1/26/2017,Avdienko D.,-1,1.0,"Mima is so lovely place ! But today I had strange situation at the Gym Equinox at Mima.
The women who works at the gym (at the entrance) came to me to say that I am not allowed to wear crop top at the gym. I was so surprised. I don't understand why someone tell me what to wear at the gym. And if all sport shops sell this kind of sport wear I think there is reason.
I love sportswear and it is even motivating me to go to the Gym.
And then she said that I am not allowed to take the pictures at the gym. It is crazy.
I am a model I love to Be healthy and in good shape. I like to post the pictures of healthy lifestyle, traveling, beautiful places. I have a lot of followers and traveling a lot. And this never happened to me before. Normally Gym is asking me to post the picture of myself and tag the Name of the Gym. And always happy to see a model wearing nice sport wear. I don't understand why I can't take the pictures( of cause I understand that I should not take the pictures of other people)
I feel uncomfortable to go to this Gym. Feel that someone always look after me to say that I am doing something wrong. Not very nice when you start your day with a workout and someone is stressing you.
I paid for the Gym to be able to do exercice as I want and relax after the work. Not to be stressed.","Manhattan, New York, NY",0,1,N/A,0
